year,2007,2007,2007,2007,2010,2010,2010,2010,2012,2012,2012,2012,2014,2014,2014,2014,2016,2016,2016,2016
,mean,std,sem,count,mean,std,sem,count,mean,count,std,sem,mean,std,count,sem,std,mean,sem,count
Aquifer basin,,,,,,,,,,,,,,,,,,,,
Arava,12.156250000000012,2.069356591341294,0.29868589626505565,48.0,5.05086956521739,0.6382017308620858,0.09409771161974712,46.0,9.102857142857147,42.0,4.372090132354951,0.6746281537585748,21.80125000000001,6.328611701141869,48.0,0.9134564173127185,1.895504919707213,9.192272727272725,0.28575811849734384,44.0
Carmel,40.72204301075274,9.346673967727746,0.9692049410928034,93.0,47.01969298245617,3.9868279147242633,0.2640341287551221,228.0,16.23052631578944,266.0,11.032169311696878,0.6764257004860134,11.868753993610198,3.8441475723333802,313.0,0.21728406752361257,1.215775613178497,10.21433234421362,0.06622751769243604,337.0
Central Negev,24.759999999999994,0.0,0.0,11.0,21.149090909090905,9.601408703461647,2.8949336480213637,11.0,20.795217391304355,23.0,3.913100223567471,0.8159378002637795,25.069999999999983,0.0,73.0,0.0,8.470113056737937,24.623658536585427,0.7637243745460743,123.0
Coastal,20.27301718213067,13.764285920003267,0.36084624371967355,1455.0,22.96281612090619,14.068706138742405,0.31577220723268,1985.0,20.170165400089047,2237.0,11.879703528318888,0.251172801972944,22.690171568627388,11.389872824672462,2040.0,0.25217602294846364,15.4290196724061,18.676266149870248,0.32018960256352935,2322.0
Eastern Mount,51.636585714285985,12.444972632908618,0.4703757522811561,700.0,50.80487341772183,9.402274786246293,0.30537168877959886,948.0,48.85719503287057,1369.0,19.40378345328163,0.5244265798184224,48.72816852367619,11.699235386529308,1436.0,0.30873101379425083,13.551137154393999,43.30753059755204,0.3636006224617469,1389.0
Eastern Negev,17.363333333333337,5.048567659907775,0.8788428241704882,33.0,9.640540540540535,8.643143058050232,1.420923965878787,37.0,14.869183673469387,49.0,6.194676423058315,0.8849537747226164,19.851612903225803,4.956460932859468,93.0,0.513961056419377,13.333074838630045,23.28767857142858,1.2598571512438481,112.0
Kinneret,13.229405144694528,9.68298385293195,0.3882522804486,622.0,18.709874608150557,7.699733709637163,0.30483537671256333,638.0,27.949073275862204,928.0,17.26524161638912,0.5667593222773214,37.77513914656773,9.551942294999288,539.0,0.4114312806706349,13.626017827217032,28.100017889087678,0.5763191476759059,559.0
West Galilee,33.51275058275068,18.653030381592618,0.9005767931785136,429.0,34.735160075329475,18.518684519756043,0.8036424568081602,531.0,35.23863298662711,673.0,18.725423700716377,0.7218120387427213,36.30274482758601,15.251048167845587,725.0,0.5664097094165187,23.955078387951318,35.62486823855746,0.8921337390123625,721.0
Western Negev,8.205071999999854,8.889370491051636,0.35557481964206544,625.0,7.8510440456768436,8.778163780979705,0.35454669577826003,613.0,8.840439560439414,637.0,10.98780113152098,0.4353525316956059,7.674528925619802,7.935469706001898,605.0,0.3226227217456457,6.84869312054883,6.860823373174032,0.24958025176481122,753.0
Yartan,25.275023622047193,14.635588193103693,0.5807956011608061,635.0,35.09233160621762,12.681497096803048,0.4564170676676338,772.0,37.92406423034341,903.0,15.096898228592275,0.5023933153687578,41.32370203160247,15.624804112935676,886.0,0.5249255602042725,16.43883659223957,36.33453290870439,0.5356062387616266,942.0
