year,2007,2007,2007,2007,2010,2010,2010,2010,2012,2012,2012,2012,2014,2014,2014,2014,2016,2016,2016,2016
,mean,std,sem,count,mean,std,sem,count,mean,count,std,sem,mean,std,count,sem,std,mean,sem,count
Aquifer basin,,,,,,,,,,,,,,,,,,,,
Arava,35.51,0.0,0.0,48.0,25.9,0.0,0.0,46.0,35.0,42.0,0.0,0.0,24.46000000000002,0.0,48.0,0.0,0.0,29.779999999999976,0.0,44.0
Carmel,43.63569892473126,1.5844621895480882,0.16430107526881704,93.0,49.64859649122807,2.073018560216198,0.1372890079901372,228.0,39.74180451127831,266.0,8.394405489604615,0.5146940237265145,31.373450479233284,3.0753132389354887,313.0,0.1738269816367934,0.4248930743482168,35.576854599406744,0.023145400593471758,337.0
Central Negev,30.410000000000004,0.0,0.0,11.0,32.08636363636363,7.03751273210539,2.121889926340227,11.0,27.64782608695652,23.0,2.3444769847485842,0.48885724474514847,26.180000000000017,0.0,72.0,0.0,0.0,25.800000000000043,0.0,123.0
Coastal,30.670187500001024,3.373685423274583,0.08890441705380764,1440.0,31.437476070529137,2.8771567344434223,0.06457780293581297,1985.0,29.665435759208034,2226.0,5.711829775392651,0.12106334686706384,28.086804073714585,3.8111777836281755,2062.0,0.08392954673961404,1.6850448519316856,26.832945736435224,0.03496877007724945,2322.0
Eastern Mount,43.09109999999951,2.9555111472689255,0.1117078213250396,700.0,49.65257623554133,9.235912925453029,0.29949499655532186,951.0,44.8567324561409,1368.0,12.443534384730253,0.33643463863007506,42.33199857752476,10.66523380706811,1406.0,0.28443151878059897,3.089344593586341,36.74314921090327,0.08274370559927352,1394.0
Eastern Negev,34.27363636363636,2.219490113435148,0.38636363636363646,33.0,27.0862162162162,1.8488590345750353,0.30395055295449636,37.0,32.24530612244897,49.0,3.8185747243140438,0.5455106749020062,23.654516129032267,7.213629237366833,93.0,0.7480185062844482,9.428349824089334,29.253750000000093,0.8908953181521413,112.0
Kinneret,43.9497588424442,0.006014452048235034,0.00024115755627011022,622.0,44.010625978090424,2.456252194430972,0.09716783507496932,639.0,45.48552801724125,928.0,20.970837359768733,0.6884014619481587,19.651393129771105,11.753730629682405,524.0,0.5134641066027307,10.457088243781072,51.55153284671538,0.4467046709247137,548.0
West Galilee,45.74580419580386,5.304814170367501,0.25611884161578263,429.0,48.753736263736144,7.545379286923001,0.32291242358132083,546.0,46.73766716196112,673.0,8.65884300920751,0.3337738694473506,36.34175388967485,12.200443301353536,707.0,0.45884489487450303,3.8101101665860044,36.27947510094176,0.13977938530612172,743.0
Western Negev,30.180079999999876,1.1579080772602877,0.046316323090411504,625.0,29.83954323001606,2.0945052109273825,0.08459626869046315,613.0,27.086373626373536,637.0,0.470308548321305,0.018634303145730752,26.553721311475606,2.2090575053126744,610.0,0.08944212399031444,2.481515282608892,26.072749003983695,0.09043144408580574,753.0
Yartan,35.79625196850385,4.622725901771609,0.1834472816327382,635.0,32.744481865285294,2.851948089007658,0.1026438577392676,772.0,33.03071508379849,895.0,4.301072539662498,0.14376899919697303,30.65905420991925,4.625132496005162,867.0,0.1570777348003686,1.2254060542116718,27.360636942674763,0.03992588672375279,942.0
