year,2007,2007,2007,2007,2010,2010,2010,2010,2012,2012,2012,2012,2014,2014,2014,2014,2016,2016,2016,2016
,count,mean_w,sem_w,stdev_w,count,mean_w,sem_w,stdev_w,count,stdev_w,mean_w,sem_w,count,mean_w,stdev_w,sem_w,mean_w,count,sem_w,stdev_w
Aquifer basin,,,,,,,,,,,,,,,,,,,,
Arava,48.0,35.510000000000005,1.9883029426715613e-15,7.105427357601002e-15,46.0,25.899999999999995,9.99965028409236e-16,3.552713678800501e-15,42.0,0.0,35.0,0.0,48.0,24.46,0.0,0.0,29.78,44.0,0.0,0.0
Carmel,93.0,43.7973188504609,0.002724423745075672,0.20238768834734502,228.0,50.42354231864795,0.2187602292104545,1.895238579385491,266.0,12.479448871079766,39.4325542398772,1.8207867320402882,313.0,31.758042726852917,3.222897537203371,0.3626269905872551,35.598688284727125,337.0,0.0013190574548879955,0.10114177441335097
Central Negev,11.0,30.410000000000004,1.2445796283295985e-15,3.552713678800501e-15,11.0,29.329924026657658,0.5767589986830566,1.819636940552559,23.0,3.5546742675302996,28.739725418879324,1.6059852418445184,72.0,26.18,0.0,0.0,25.800000000000004,123.0,1.313431333263452e-15,3.552713678800501e-15
Coastal,1440.0,30.909115253092402,0.15572478977977303,3.613653734521027,1985.0,30.96887165630801,0.11517411261498998,2.5487683681905735,2226.0,5.6309274234333175,29.364356357310363,0.2614727281585158,2062.0,27.82666406451023,4.001285778897513,0.18517492582754932,26.665717985003617,2322.0,0.042678818286139016,0.9998867645071069
Eastern Mount,700.0,43.363587026165106,0.12457347535540941,2.6323246493300756,951.0,51.72347392142036,0.5487260005162079,8.28374438291655,1368.0,11.992796360850056,43.18099238231785,0.637655743647132,1406.0,43.849197646177615,9.071815519989913,0.37105227879478475,36.92868409058807,1394.0,0.11723381152880856,2.687804883459855
Eastern Negev,33.0,33.81227836776314,0.7276520213470684,2.403356316454761,37.0,27.468227660661483,0.5412439723538739,1.9488176852583057,49.0,3.8402960954691876,32.03649187732644,1.040951329578306,93.0,24.575377359398534,3.7942447122870853,0.4365523274241265,27.20697139563843,112.0,0.6250129250841543,4.727818260426743
Kinneret,622.0,43.94996160511078,3.852220167424313e-05,0.0023995331247944228,639.0,43.79333420624836,0.29365788123998066,3.7677498224255563,928.0,15.58315706737613,52.105504335013585,0.7262786732921079,524.0,25.24248300237317,12.26363925021059,0.9406358964750144,45.65301990013635,548.0,0.6062819369220955,9.382807050117163
West Galilee,429.0,45.80428414023301,0.35668151538966697,5.354692477747298,546.0,49.451125734142515,0.3759697147615768,6.863087563918027,673.0,9.308223560636744,46.46626374971289,0.5842715508514658,707.0,37.9848986967498,10.902598250014696,0.7236905067284531,36.058799309441895,743.0,0.11295232700936568,2.5260712594877517
Western Negev,625.0,30.037340640570463,0.08822300874049437,1.273634275113286,613.0,29.72199679518161,0.05329413516415858,1.2731270543831281,637.0,0.061323059457188064,27.060447704531022,0.00032097314982008326,610.0,26.590365376301783,2.3096752919273285,0.16957352215136376,26.249930758660778,753.0,0.22922724918731324,3.1725356144651755
Yartan,635.0,34.14546198784611,0.3186103255106492,4.633764619883963,772.0,31.967234275026293,0.1728022570895508,2.425283546273019,895.0,4.597369940297002,31.87814784216112,0.3082480631263267,867.0,30.407352836525565,5.338780479633819,0.35120911660299875,27.285582939688833,942.0,0.0606865331078102,1.0040094512988194
